322, বাংলাদেশে হচ্ছেটা কি চুলকানিযুক্ত তাই লেখা হয়না। ,
323, নিজ দেশের গণতন্ত্র নিয়ে আগে লিখ তার পর অন্য দেশে হাত দিও শালা চুটিয়ার দল প্রথম আলো ,
324, বাংলাদেশে হচ্ছেটা কি? রিপট করতে লজ্জা লাগে। প্রথম আলো একটা বদের হাড্ডি। ,
325, সালাদের সুখে থাকলে বুতে কিলায় সাদ্দাম হোসেন ছিল মুয়াম্মর গাদ্দফি ,
328, তুরস্কে এখন তুগলোগী কারবার চলছে। বাংলাদেশেও কিছু দিন পূর্বে তুরস্কের রাষ্ট্রদূত ভজঘট পরিস্থিতি তৈরিকরার চেষ্টা করেছিলো।। ,
332,আশ্রয়ের আশায় পালিয়ে আসা কয়েকজন রোহিঙ্গা ,
335, এটা কি ঠান্ডা মাথার প্লান ,
336,কেউ নিজেকে সেভ করে রাষ্ট্রকে সেভ করলে দোষী হয় এই প্রথম শুনলাম এদের মাথা নিশ্চই ,
337,অন্য কোথাও যারা নিজেদের মত করে নিজেদের সুযোগের কথা ভাবে কিভাবে অন্যেরটা শুষে নেওয়া যায় ং ,
338, মুসলমানের শএু অাকাটাদের বন্ধু অাবার প্রমান করলো। ,
339, শালা চোখ টেরা ম তি তোর কা ছে শিখ তে হ বে না তুর স্কের। তোর চরকায় তেল দে ,
340, সালা আপপ্রচার চালাণো পয়তারা কতাছে। ভূয়া খবর ,
341, বলা উচিৎ ছিল আরাকানে হচ্ছেটা কি।তা না বলে পশ্চিমাদের পদলেহন।ছি প্রথমআলো। ,
342, তুর্কীর নং আর বাংলাদেশের অবস্তান জানি কত নাম্বারে ? প্রথমআলো না বলে প্রথমঅন্ধকার বলা দরকার। ,
344, তোমাদের মত নাসতিক হলুদ মিডিদের কে আগে জেলে দেওয়া উচিত। ,
345,নাকি বাংলাদেশও এর চেয়ে অনেক এগিয়ে ? ,
346,বাংলাদেশের কথাও লিখতে কি ভয় লাগে ? ,
347, এতো অভদ্র হই নাই মনে চায় প্রথম আলুতে দাঁড়িয়ে পেশাব করি । ,
348, পশ্চিমাদের কথামত না চললেই খারাপ রাষ্ট্র বাহ ভালতো ভালনা ,
352, ইসসিরে খুব মুসলিমদের উত্থান দেখে কষ্ট হচ্ছে। তাইনা ??? ,
